msno,city,bd,gender,registered_via,registration_init_time,expiration_date
xL00NCMj11KvHFJCT7P+EX78TXHZVKlYWnmCabGwUok=,21,34,male,9,20101224,20180629
SErfBUuoCzGi/5Mljm5vdutE3gD1NRvxJ4yRvPXefks=,22,16,female,3,20150708,20171107
+wfFoQf4W8W38da0ETT499aDQkmNCzJNiCL+mkv70MA=,12,26,male,9,20090430,20171211
WHYjgXD0jF9TX1s2dtcYOxobIbq7it3Q/vERmCoSJus=,1,0,,9,20130224,20170331
YEZSu/Aa69vwMpqh/dy5yGcsKpYkAu56ZVOzwNQfW5E=,1,0,,4,20170108,20170111
onUOAecEW1GmFvisEM0CN6C++msCXdAkL4CC9G7CjhY=,1,0,,4,20170130,20170202
IqGn/R1DNrg9+Rk5jH0XJJQBDqE3cRAOakQypnaNuHo=,5,33,male,3,20160923,20170117
oyNW4PvdInWCHV8royT4Iwe/eswMHCrXCcq69eE1Zf8=,1,19,female,3,20161128,20161205
brRf1CHNLLWfiTFtXxp2QTjTKY7i7xNIuut2jL59V9I=,1,0,,9,20161228,20161231
ZzfRE5qUAmRUECuskkf46ccZOW73v4xcSuIkMWG4Cvw=,1,0,,4,20161223,20161226
yfOfy9/GMPot91wE3cXwen+dIdDXIXV23oa72ADpks8=,5,23,female,9,20100413,20171017
IwXcXyGtmPMawrsoS1ZiyysV/GtiwxN5GzYU8zU9gbs=,1,0,,4,20160810,20161204
TqRHcrySdakddan7j+pBcuKQCnIZeyAZ2ToqCbNyU5w=,15,24,male,9,20060910,20180211
mOeQNJWUymo2UY2oGg0nu+84aFXLJj81TZlip0WhHb4=,4,27,male,3,20150405,20170226
B5kFqvkOm929VniPy4Mbh6TqlAeqWbLIlet2esDeHaU=,14,32,male,9,20140714,20171214
e6ZtuMRumTePByPIbjwuyF1Q7+5M19xrdlT99s57yUw=,5,42,male,9,20100228,20150802
LGIeu7rj6KryPWev2nr5g807ZPtw4b59wqDn5jighcw=,13,26,female,7,20120514,20171119
uL9S4pzC8HEmMgZIdI5Xj8X4+ABWeJE1K7gZ1krysf0=,5,49,female,9,20060809,20180517
OkANiGd+K/DeufDctjkU+CXrY7+YZayHiRNj9XsMIF8=,1,0,,7,20151130,20170930
l6ZXtYYnb9YrLoI4jvd5lVIMCyyCvb82deCznkxOakE=,1,0,,7,20151114,20170913
fRqg91E9y+MoSKTq3ShvRZt2GQ1XX3gl8Y9gRm8OZU4=,5,31,female,9,20060511,20180113
6Hmb0/KqPSmvar/KWc9AlCnrQl6mGlyxWAzhbOOe4xw=,13,36,female,3,20120118,20170317
AmzSdBDJRuAkdbZJFYk7JF0NF4Cxx4CbT7d2T7/Ttwk=,1,0,,4,20170116,20170119
+xTZdynlL66vtHn9SFiMGddMWygo6JnUJ4BeOwzcjDk=,1,0,,7,20161027,20170930
GdURU2Uy/vsJ31734A3gbExeLm7eKZs3lpgXfr0Q9P0=,1,0,,4,20170131,20170203
ul7qXsj4qcu8muFmi1LebEAnos5ys3dIaX8peqq0zM0=,1,0,,7,20170114,20170913
IqUV+GPuTJRXMsuIChQO+QxhldTsc1Ot5leM7AX1ccM=,1,0,,4,20170208,20170211
bvUyRVCIyKf6T/tZPkd0UXpErLSujKJ01dZs3zVv8zo=,1,0,,7,20161210,20170909
N7ic3jaWfjCfxNnKKpowRd7TsFJCzSreUEmYkvNTEJg=,13,17,female,3,20161018,20170808
6zN23jmwIwZx43wu8AmzkJVCa8rYjfAMFta926Ff3Dg=,1,0,,4,20170213,20170309
WeThZ60SrC11f1BNcj0ZU3QXq6nSBSrZ3TJBgj2wPXU=,1,0,,4,20161224,20161227
S0hcmqFT2xoqoes6Vuc8vTvRhlV8NJLZlNxKsED535w=,13,20,male,3,20121011,20160125
GkW5eOX09GTyC9zZ9chmdkqmhMUUrOcJDp60u4Xyd3E=,13,23,male,9,20111031,20171027
yqkV7+uDVS2rEFEP+iCIZV7Y0yLda4StT6APbJkxZRo=,1,0,,7,20161204,20171003
IyPrsH8pbqIesuriPaIy0m24xG0KNyeA4G4TBcQlAKU=,1,0,,4,20160808,20171005
06DTAuIMFCrIe23XRVxxZimoX0vrTnHXkxMGzKPHrSE=,1,0,,7,20160806,20171005
X6iUdabIGe5aZ8XgnZfWc/ac04O+erT4RwFyuJIGN6o=,1,0,,4,20170127,20170130
Bi+ChPaOdVI1gl1dhsM60dJbzfjluHrHKFiyrTzj1HY=,1,0,,4,20160827,20160830
Bpu61k5RlsH9ct98OV3Q9SbTrJH/uQaICDrWqwhdkxw=,10,34,female,4,20160924,20160927
rqSoUGgWmG2pX3srQM0C36gkSUxr6HMRDbMGtzQHSt4=,1,0,,4,20161216,20170714
c4htGD12njWYP+WMw8LtdYoTVZlYtCOHZ2Ajiq0hnc0=,1,0,,7,20161006,20171005
W93F8boGmys4kdRAzQFVj3odLdxrqr43CbDzZBOI8Zw=,1,0,,7,20160909,20170908
ZNMMGY60TihNyAYQj7A2RXzrUBEmOAxOlYb+pmQcBU0=,1,0,,4,20170227,20170302
k7ovp46w15aneoAmfcjnOaTD0zcBAtXpuAcc+cEGF+s=,1,0,,4,20170212,20170215
nwbpafzzoBph7L7R4Nzs8nlqQVtT8S+RLggY5xQ4bfg=,5,36,female,4,20170205,20170301
OOWo3OvHX77xELJzorXUwazx+oTnNlNsY5hfJEI67Gg=,1,0,,4,20161120,20161127
VuFoTF6hkXI2bk9d2Je6lePgY+r4+8QJanNfSS2ehw4=,1,0,,4,20170202,20170714
4wZdXHddpmRWDLgM2ab94ElKCC33hm5TfsB8nKnDX4A=,1,0,,7,20160615,20170914
b5x2rsilbqCgT6/8B5qck79hKj69tE47w1JgFyf2WWE=,11,28,female,3,20130206,20150923
F8pq+v+VFJLX0TnoBuWr516ISdugCsluDx02XJqRddw=,1,0,,4,20170126,20170129
MJ74WwUr8gTG0NRe8hf+fbibZFVaP3G45B94ZtbFs2E=,1,0,,4,20170122,20170125
NuA2pg1motbJ266YRNOMH/Dpru0RVxZ25BrSiYfE3yo=,1,0,,4,20161203,20161206
RXn2rXf0Feryz/al93eITspXcXVEJh20mf1UkPJMfKg=,1,0,,7,20160918,20170917
DKTnknLajMTZLfqvnVPrDvYd8wlo+7tJ0tMeoVKnsM0=,1,0,,4,20170126,20170818
Ah3joD51WskNLyiXdke16FPSANk/vCSlqqJuOZOIhy4=,1,0,,4,20170111,20170114
bY+Z0qTnAocsUvxAZI3eUxefhMmu/lTfVf7C2xCq/SA=,1,0,,4,20161129,20170708
mcDWvT8WPKzS87d3KB+QZ6poNnNYldBrJoaFwOfpyNI=,1,0,,4,20161203,20161206
Nk5rzKpW7w4029+j6/CRzzXHRGzXGYSo5biwMPe6x2Q=,1,0,,4,20161030,20161106
0sPakrWFWeDrMx13qYaZ0AbRs3EwaVO/iAbEqYAURi0=,1,0,,4,20161030,20161106
X0Z4rPoPIT3wM+PKZ+y8y+0MMjAKNxkua0QHl+jsbwI=,1,0,,4,20161118,20161125
3AjWA4ByNEQOtoeif+k51CIXL7mk9Nf0X9yquooblow=,1,0,,4,20170113,20170116
BNSYbtaNNCYfKVig95LpQJArTEx/RN2FgivSohB8r8M=,4,37,male,9,20061115,20170920
Hm/eyCUBD8Ll9mdprf6lgF40nE4WngWExa4KAObyfCY=,1,0,female,7,20160817,20170917
NWvUYkw/Vn16nFmS8hAO8jNJDL8XpI/VKLqCQ90jF7M=,1,0,,4,20160816,20170617
blpdcoss2Q6m0L6KWNJLLwxL36qJQGbhDoswC+le380=,6,29,female,9,20110315,20171218
gEcYF5Mb3FMPyaJeUx98WHgQOeUqOVBNdosPH8XRycg=,22,27,male,9,20110227,20171028
FNi6L8GxAgNg3Da74Ds6HEfxrVWShlu8IywcfJJCYvw=,1,0,,7,20150802,20171002
gQawWRsYTLXDHlBMcWjGc5YqGn+X0Iuhz58o6FAhRpA=,9,36,female,7,20130523,20170618
x0+OQzoKznE4oqgSxiOceeiqi9YFG2HkB/nkMiXkBsU=,1,0,,7,20111108,20161102
Ua06tmO6MNQv0zT5T60ZzyXyV3TQbYQ2WE35iXBEEOc=,4,36,female,4,20160321,20170814
Y/t0KGtqtBmVHpJBfegyFxOr+JCfG5GQw/a7PWdlS7M=,15,25,male,7,20160618,20170918
zAWtcZ0+NT92oSD95lKNy3p2S4eUiS6kdiGDvq3FCec=,5,18,male,3,20150129,20171003
N1m1dYfRgIpBUyCDAn+9igmKZppgM244WRZfZczRuV0=,13,29,female,9,20100614,20170718
xF9OueJChLespSonYDOUe/feU7vDCWZmVBBt2btJu4U=,8,18,male,4,20160109,20160224
NrtnNoLkKNnJLiEujQFQ32a/yZ8OC2EB8vAwLbl6QsI=,1,0,,9,20150329,20170609
7AMdAiMghwooqeprbSqTYAcxg3LriYbIK43jugGYZgQ=,1,0,,4,20170213,20170711
05O4PVKvzoUIzmAUddOSc2DO5dtw0oeoFwwXjciP7y4=,1,0,,4,20170112,20170115
LMdmbaT3QeuBjfxYJtEwlpOwbG7LD1A80kl2XSphuPU=,5,22,female,4,20151016,20170918
vqi1WNJH+u4e+5Avi9gmn5ws1lkjEefuW0GEMh+gbQU=,15,25,female,9,20160606,20170302
Q25lb3Cdi2uWhIbRvqHQw3h82IJIhGZ9x8Ju6e9D+Ng=,1,38,female,3,20170210,20170303
WePN5CIVn1qewsVyIjAHyX0nSjZqMb80qoGrabjom2c=,22,0,,9,20170203,20171005
xwRQqk2GafpHuXImDrj82MWOmLByPlHD5kApO1QFEE4=,1,0,,4,20161228,20161231
U9hcmtfsWs6JvCA8vvUwi2GTzCBQq0ZVs7O2k6wCDE0=,1,0,,4,20160927,20160930
bEHuYOYM6hFdJSS1mrvoTi+F0fD+0UBqJZQsRrh0HL8=,14,30,male,4,20161018,20170110
ci9gHAJdx1jstn019vpNLh3pTjKBK7HbiWpWi8yN7Ig=,1,0,,4,20170228,20170303
U9/QmZqiKirlUA66kdKPxQ42oRunpDaXOdPSqc8uNOw=,1,0,,4,20161101,20161108
RvdKVBxa05TRyTvNVm2cwaAwHbaVFxlm1DoC1h9nQFU=,13,45,male,7,20111221,20181208
t+ozQVNh9mqOBSsphXQ0MuJ/zo8fAwO3pNHpomjKxF8=,1,0,,7,20130708,20171007
qv24DyXUmZVHzxwcgPJRy7qFeni3fdd2q47kxiCekjs=,1,0,,9,20151125,20170914
Drr7zbrR9c8qD+GfEj5GT7e3XJ813v9vX3GKc7h7yxs=,1,0,,4,20151114,20151117
LG/BLgJxw5AvXy0pkgaHYYWeU7jKS+ms/51+7TaBY9Y=,1,0,,7,20130601,20171001
zmmCe4vDsSILMawKkcFYOz3+l+/LXoPwIu0VwOa/vUg=,13,23,female,4,20160113,20171023
oN4ExFc8ewRglLldZKG/Ic2sGGZNfa3Frabj8WD/oF8=,1,0,,7,20150729,20170930
ZA9o66SlkWobT3V0mXusYnpD7m9Hv0yp9DCzj3kI8F0=,1,0,,7,20110428,20170918
wG/v+e/1mbz4cJ/oQ+nHyktxQLKrSkmAcZBzv412Qb0=,1,0,,4,20161027,20161103
IIF+vDNgO3+/6Hf2m6wSZqK6tW4HxL+Mu4ofEdMKkKU=,1,0,,4,20160816,20160819
qn0gDTblIKcYciK2fTr6u83h1TfWj2A9bcmIKT48/50=,1,0,,4,20161220,20170810
M1Zv8ur78+iCJzUWcG1JBr50cAPS2lsAZHMMl0kbeEw=,13,27,male,7,20151009,20170908
aMB9nC9PVKXsk/K++qMMG0in0dvk2XiUFuAnr10qiac=,5,24,male,3,20141108,20170925
6ccfmHdNiSL3UUWvcShAhWjAs6v/QTqIimFOUdRuXsM=,13,40,female,9,20140628,20180129
PD/n8+33MI4RjZLDj5xJ6D+SxLn7c9TozHFvrlj//AA=,22,27,female,9,20090222,20161119
KP04Hgh+4wzL7Na39Dz/7zY3cqTBJ2Y6BpEbpDqSjkI=,4,26,male,3,20141107,20170919
2CZPecp1mJMfXx8wql9eDSMQg9htiwfPqPMezsQNc/g=,1,0,,7,20150813,20171019
h1hlbFVmrOBIpl/rbEZgMx2GHOIWgcp1DuQU1ek29qw=,22,23,female,9,20110319,20171013
nzR5AHqtao8By0ZCqIS9CSZwZuF2VLe5nOE4Ot+D28U=,6,0,male,3,20141004,20170920
Pznw0z5n68rXc46AdCulIDjcnrG41XB2bQENCu4e+0U=,15,18,female,3,20141005,20141012
sQZI002qYb7xRPYjiTbTxdPwZkuIWEXt/M9AyU4GRQM=,13,20,female,9,20110613,20170919
DSUN8cc2SZEYW/EOsn2ifMaYZCAYUt2dMkw6rcsZTMs=,9,24,male,9,20130401,20171010
HXq2cThcQMC+kYEhlaNNVssbOZbyRLjCHO1kCN2MbGA=,1,0,,4,20160625,20160628
9H/9PtmIScNovAsKQvtlng/B1hpBqDJ6cySILlAh+NU=,14,30,female,3,20130425,20130502
7PsJR40sIDLWAystvErmUC32m5rpWKmfrbto3LZ56iE=,1,0,,7,20110910,20170831
4aWcj39q7NXRSF+t3UYzYaoH7dzLeORGTtZJ3RtaQrs=,1,0,,4,20161205,20161208
TnxHfijwsSyXKe57vNedVvlt7OZL35CX+Y/0x8Afa+s=,1,0,,4,20170123,20170126
BagZ9Y7TTJKTb3Tg1kmni+eGA/JP9Vk2Lv4M2PTSJsA=,14,30,female,9,20101230,20170607
V2eYTtSQnt75F0OF2tgpShyp8D4yzkozVYKX86uhAow=,5,37,female,9,20130205,20170814
WYJQK1ctqY7TF0ivmOR99YtwrUqVh7NPs9i4LUhi6vY=,1,0,,9,20160623,20170922
2Txf/Gmq9WdRy6PDoRGf0t9saYZM/xPwir0hJGiYZ0s=,1,0,,4,20160420,20160423
hmZV65BGo5iS4kuhIMRIbyMKlZ7Kr/bV0X5ADHx05S0=,1,0,,9,20150319,20171023
hPC9Ld9PJ1xjxO6q8HwI5PWyTO2hD7nxV8RS/+M1aZo=,4,17,male,3,20150129,20170313
QgGZ9ukhHq3KBarvmbt5qCSwvjykm56BPv2F8I6hf9I=,1,45,female,3,20160303,20160306
eaVGq4lgtCIsYPK9imKjMjIcVn1+LEIbpGGq3rfex0Q=,1,0,,4,20160214,20170618
0Hb16t+B6QkGEYr+Dy/Rb1klKIGLzxvI+kEAlo5QdO8=,1,0,,7,20111224,20170816
FR9TT7lh8glYQ74vneS9FdJpjWSc2MWE3HBVr8j20bY=,15,33,female,9,20090624,20171027
f9E3cNtEO+7YUcIgi/6oi8SOg7I2W8ml58w2V+087Os=,22,21,male,9,20081127,20180531
35yxDCinL8cmJenuf34zWibBoFtErL483f5qV3uQYn4=,13,29,male,9,20051028,20170930
Y90/KDhRetSO3vBFdYl8bT6QUvOTDkYIeOGOwttWLek=,22,31,female,3,20120722,20171024
g1eW18mSWyo8joJV/QYuOFf2YC72gMl843ETIpSLyTQ=,8,33,male,9,20080620,20171014
FyN/C1ktTeFRunzJzpZ9BtEaJhNHHhdPJrn4W9g7epw=,18,19,female,3,20120201,20170126
efBh83GsN3A8bq7Peiz0l21TAu6vLk+bPi4tO+q4Plo=,1,16,female,4,20160628,20161225
W4a3196SbReZR8OhitlnePL8oi/NmdkrzP8hSByxoEI=,1,0,,7,20160408,20170908
Yltu72R79FqXxiA+yXOCCNOSVfqfIrhTGzgXzFvzAyA=,5,18,male,9,20151222,20151223
hlfuxNI9q/jRhtjmfdGNp+WJrKmUpoex1AvNHkJSkAQ=,1,0,,7,20161222,20170921
xaSPzpHG21RbnMuRecbNLlMQDEcETfOJUe2CBQ/eYoQ=,1,0,,7,20161003,20171002
5GuxKEeF9uRgucAJJ5j+Wj/Yv7wYWvBaaAaQDSPC1eY=,1,0,,4,20160825,20160828
GnBADXx/PwL026Mleb7QwNi6WD+wMw+kmegoDuXn/5M=,1,0,,4,20160826,20170927
Mrc0dOSQXtWX6IOX7yJCGNrncLKCO6maMioBGwIF9lQ=,5,36,male,3,20121126,20161223
kpCpM9wsXhj+Maa6kRAvUJJzE1dyeyPmBDtPoUr4a1o=,4,31,female,3,20120109,20170922
iTj68XXhTyDeuKmGPp42O1VMeNu71VD/bcVj+iYc0sE=,1,0,,7,20110620,20170920
CA92e+DHwQoRD2KGjhOBoQxvUFANd5mdeteFIJF0FkI=,1,0,,4,20161023,20161030
kJMK/RussaQZMEoJNp2vvvvb5xoi9Y3XsDO+dP/4uX0=,1,22,male,4,20161217,20170108
bYIAd4VIWT16XCOgFTB5MC3K7Zl/YIeWBJ6i7PCatRU=,5,0,,4,20170212,20170910
L3AYbqvhaaX+U5YeXA1HI13KM23aOSRzRTNNOzEThZs=,1,0,,4,20170107,20170110
gHwc+SAStfGd8H98P9VN9M+XfcGdVKnKuGEJ5znYuqQ=,14,22,male,9,20100907,20170716
jEUa1/NTjlNjjGwjMIHg7M2qpvyiFed32bFYuwCbThE=,14,42,female,7,20120110,20171019
jg8AK4Vy8xM+wMc0Mnw51GykvkReZGjowyizsqdGCHk=,1,0,,4,20160807,20161114
fXlOKqROd14mVdGMpYCLyAlaCvP4YO1zw6xHAXIBQWU=,1,20,,4,20161027,20171213
v+6W9gVWeaWMlcEfwe1WAPh3YIWBYglL+srCh0YwMXY=,1,0,,7,20160819,20170821
jXyeB0GXoVbbrZ/6Q7wh0mSBZ2mHalQYBN0NAiIL+ws=,3,17,male,4,20160825,20161121
t+1G8bHe/7DQjDqG4Rg/O0buRMs72X5be9lxIR8m7QQ=,1,0,,4,20170114,20170203
pY0GNqcbvO5jHgKzO+ilpR4h6rdA3VjhecH8PNe9Xp0=,1,0,,4,20161117,20161124
KAGueUGt0yDmhPN4rHEPR4QdLIzoEtZ3uF76aCSDVZI=,1,0,,4,20170215,20170218
vFObuvqBVgZjRhDpJ6LF9ZdebHFy8BtSTCdyDZ2vL4Y=,1,0,,4,20170212,20170618
I85TPZJq3NIyM1yY24Heth4GPXCo6faC4hERYE+WC+k=,1,0,,4,20161204,20161207
Z1qWkksTf8wBCqV8rn85Wr41ukEQwRrpIt0ZXEU3Nik=,1,0,,4,20170112,20170115
pT3JHDKvZ1oZuO8U4LISEL1Bezx3c/VhlJ/7+cjB7c4=,1,0,,4,20170121,20170124
Nh4QS5yP51rJYtpbECA0hTtaksmvfNUzQkZPkNzDz4k=,1,0,,4,20170125,20170128
n95sLhbMu3MzSBzyCSfwjl7OZ3I8T7BFugMQdlZMzA4=,1,0,,7,20161216,20170921
ZiAmQVG10Jxk5ur4Ylu+40RXFkAUwLiN/yLK91FEZ6E=,1,0,,4,20170212,20170212
ttZuuuX+MqRDMMi7zAS33cPgCgxuL5ByOiGZpP0iEZ0=,1,0,,4,20170114,20170117
eAbdf+7b3BCQxOaVGBk24hPXPVgEr7jRNAfjJp62xJw=,1,16,female,4,20170127,20170824
JGXhxPfz1KBlf1UDmaUPWdnm5Dg93THIG31LVCa0hCw=,1,0,,4,20170101,20170104
/xQ382Mcac6BA/WDx7o8Lwd5L62AITDUdcvuYsg7YcY=,1,0,,4,20170207,20170614
YTVaW102vZnK0RMH+Krc/7X9bB56yD080pAIn0FOD8M=,15,19,male,4,20160825,20161126
2DL7q1mn+AOpz2wq4kRdSLxF8auKL+SDZj7E7/yIFmI=,1,0,,7,20161106,20171005
pIuEayepqRDiniuHPW/UipPz7Dmfik5r+JUqijDwkVs=,15,39,female,9,20080313,20170525
VhiYZAKiA95W1cttYoH8zO7GZ73f/w/Rr4Xhzz6JlAs=,1,0,,7,20140516,20171003
UBfMf7WeWk1jlf8WvmQXzbgX6uounbDZQOOl6wCavvg=,1,0,,4,20161009,20161012
APsJH0/3dPZg1V/W5Q95L/eAGzU4c8pCeyK5mY6MKeo=,1,0,,4,20161229,20170101
kw47e8LBYp7NpVgTJkQiXJCTo741b7wtOWqJj42XRAA=,12,0,,3,20130202,20170913
kQU/e9leZX/j9Z5okSaupClgmAZyC4oUKdBjoQ+vAKM=,1,18,,7,20140611,20180528
gqKmZbWFuPPfJ+wpD5J/RteDAWHIlukrc4+EGW2catI=,13,34,male,9,20101203,20171003
nBR7aCTodODuV/NVMs2Oj7Cylto0EEfDSZPn5wnelyM=,12,0,,9,20141222,20170924
YiivnUTD/1Aw9jbP4ahcSQERfW923nCe8rB6S8EEjE0=,22,26,female,9,20080116,20171214
af2jiyZpG/oLwpiqXgkMiwz8rAluMYdWeX4zO7bscSg=,13,23,male,3,20121221,20171013
P21wSLEfi0svVshBTVvlibUtlOs/5eGc/u7L9VOUfjE=,1,0,,9,20170215,20170218
5x1L3VQoytLE78N6DaOlz1PQJdXQ0KDPFcOSIFssx0o=,15,40,female,9,20070426,20170809
9aNw52o/spouO+TCx2DKGGKo3GUazKVFtWyLf1+TFyw=,1,0,,4,20160830,20170608
WVbRSOiKzLE96kZYW1gnpjwtr4XuthYQilEaF0kUF/U=,1,0,,4,20161224,20161227
xMhl8knv+Do5K05BwZCraltfFLfQ1AUuHyGBFcft0W0=,12,24,female,9,20121218,20170907
Y7hl91vvxEzZMJ8XRdTZGzeBpX9E/OriFXqEWc8Nubc=,15,0,male,9,20041030,20171001
Og4AcMSR6tFOSrY2Vaulfhs4oAYyBdaoBV/H8TJgoS4=,1,0,,4,20170202,20170205
V42LyghjLrNc2VQBvpcVm0saTGUbRj0aZptAFlZtCbI=,1,0,,7,20170130,20170930
vREKotiHuG9nJEJ5ErpPAZ8HTUwcJVAcxbC1PRdI56M=,1,0,,4,20170210,20170213
FOILqQbrZxAug/eplG7zeuxG6H1BUS2HZ+hhaZPnfmU=,1,0,,9,20150225,20150226
2G1AdaiQj1oY6Q+cPLC1ms4nkkXzrc7ilJkNLb92Eb8=,1,0,,7,20160117,20170916
Tqck5QD+nRMhwsclzdm28wR0jmeq0Rqrgd+2iBChkd0=,1,0,,3,20130622,20130629
Z01NilAyANcx/AeOLZNyrRHKrGaQxqwDKzoT+YhMhoI=,22,27,male,9,20070428,20170912
3lGEAVE7pTRc9K+Dcw+UpApe0NyiEJUeQvKfPLtZBQk=,1,0,,4,20160609,20160609
8hHNl3VXVDUrOWeSY9tx3JmQm8doSkuDTwoC6B12glI=,13,26,female,9,20160306,20171006
WZmS3izY1UD98JWn0+rNfrMnbO+TwGgDZ5n6spFDMnc=,1,0,,7,20110308,20170912
Nwp6RdfCKLqfGDa2Axqi3vbgz4Q7+wjPXA3QPmeRy3g=,1,0,,7,20110509,20171001
ntkSRSca9qqtEEx9/Erw++m5q7xEP+/QSXe9MlQL7vQ=,1,0,,7,20151103,20171003
AhWZgg9In8EZu20OeA4q5d1YX5x+gTdmHBLFA3J5cuI=,13,18,male,4,20151031,20170617
/6mCJPdq3v3JkrI4R1JiDh+BrgPOTMqx68EpH1MTCzE=,1,17,male,3,20160408,20170115
h2pvQuj/Ly/stn9KnrWUV2ADmJzCoJkQj/ycxd0IIyg=,1,0,,7,20151205,20171005
30mzMBkLfBFFn+U0VpWu8nyo76SIiz2AZZgoYWpIjXU=,4,31,female,9,20080105,20170922
dirFsoOa+cFKYsUX0fSvcVn5yHws3SFuCgki3eIuql8=,13,22,male,9,20151016,20180802
HgtWDH0TIh69LVilzepwVbvvcDhieR925+dSC0e7ZsA=,4,30,female,3,20170208,20170211
0hQlayN2pIL3TH4HZgiPZciVGCWnowedCN5Q8f0m9ZA=,13,25,male,7,20161206,20171005
4/zHH2dExpHhQrcEVA9PwuA8wcENyUqNYahxJwWJyFI=,1,0,,4,20170106,20170106
KtiyQfVXKEC8/9FBihq0xvVwr2H9zh1RbqACDqXBaVY=,1,0,,4,20170203,20170206
QaMVUSO0qoVkySzLkdnq9mo+8Yw4dNW01jrxeIkJGdA=,1,0,,7,20170131,20170930
sd+Azx9oYeA8riej1smno/YKMj5sbFhpt5Nh5VBVofY=,1,0,,4,20160925,20161119
y7UvGl56c6Y3/eur4CioiBQDQ61m7LiTQUiWBbpo/5A=,1,0,,4,20161222,20161225
7nf2cObrtjwb0nyNLcbZzej/FwNlHuto9e2+e8b8IcQ=,1,0,,7,20160827,20170930
RrmGPY1pkkEfl4kCqlYm8DqSOPsV4UOEweRX9KcWoXA=,12,0,,4,20151024,20180115
bSAi+nXENksra0yzrhhrbo8Wl36rF0jhEpAING63aXw=,13,29,male,7,20101221,20171003
0ZJWI+4lYeFibJp5uFh9oAzQv2kQu1iMXdOqEkYcanE=,22,44,female,3,20150624,20170810
8cLMjrTZK3TPXAJDDjbeLNaqnFUXR94ugU4BDPi/iso=,4,34,female,7,20140210,20170909
v44I6GJiY7DN6OMMNl4JgxgPE80uCr5d5JAMA2Lp30E=,13,27,female,9,20120512,20180212
GnyaBK94E6EtRaompt8mGREafrmQeqDnJMivi8hLZfA=,1,0,,4,20170109,20170112
rikGxo1pDAmo3hWw6a5oPJeCfNQ+H1f839527Q4rPXo=,1,0,,7,20170201,20171001
jsjy8MinI3zbX+faaXtfG9wxIcTsNMWvdPHfD7jW1eY=,1,0,,4,20161123,20161130
yjw2yt8u6eAgE05U0HVwRU+qTU8MkUxlKNou+sxjHx4=,1,0,,4,20161223,20161226
O7OWTSBR3kYP6neyMMy5+u9mUFgIN4iFETbDgzB2YQM=,13,17,female,3,20121023,20170830
MGGHmi2YoVVe0OSLMFmOZ65ZQLOqYg4y4upuI6EfWGc=,11,0,,7,20110809,20171006
WzYhrOJNxMTShfHFTbS/YdpeC2asc+bzGd49SBrEHJM=,1,0,,4,20160610,20170712
PuBpr/uQMDvSlsS98cMyZ5xhpAInFBqGNp83dREG11A=,14,22,male,9,20141220,20180603
uLCA/dmsMDxllzus6HAkA4HEJpxCXgtYGeLA/CPDbos=,1,0,,3,20140615,20180329
sCZsRN8sIZo3BJ+B1F+n3bw1BKWRe99OO16mSmu1ulE=,22,27,female,9,20110728,20170219
ONsu9GdXR1SzeFlNtRwG4xQa9l/9uH43TT4wTqQGg/A=,5,35,male,7,20170225,20170924
BnBYv/ErArFnh/4YNjo7VIR8p4b/MK/tlYCrKa08bPY=,5,39,female,9,20120107,20161203
hMS/YuEazOJCum3hujDbAxGBJLewnShsSNMO4yZ8Cls=,1,0,,4,20161205,20161208
R7xpv5/Nz1GEOTE5PQCgt9ZRWp5YTmDWsvRJJJB0IW0=,22,36,,7,20110620,20171004
/ARRvpNR4P9BF+qmzimvwbmmVZMxRBxzB0alQ/v7y2o=,13,26,male,7,20110820,20170909
lJGL9lIew7t3J5zICbu+GSrHObeRkCrDui+Eu+MvXlc=,5,0,female,9,20050902,20171006
ulQnJcvbvPaSWqKThKgSO9/qPIzChLHw5SeTeuboxMs=,1,0,,7,20121207,20171006
CwxlVGmuSEEo1f4JcYDKHrC60h/7nJpfe2StTajfGgY=,5,41,male,7,20120525,20170916
2+Fm7DSh/7rXUnvi7x+WmBHdxE7kf9K51UukmNPJ+2E=,13,20,male,3,20120905,20170906
Fr4ywUQ7ooOVnRmQ3wwii8bgm/sifyprGHipAgf+/ow=,22,35,male,9,20061015,20171004
px+PkJ9oy3C/iSOqMKnHGsOLmRGYSDMmpZ9EsdGKggk=,5,22,male,3,20120513,20170716
USCawCN8pOXFV/g9BJyVwM29wUX19QfBbCerl1AZJQ4=,18,24,male,7,20111125,20171001
mnhPUUY405QQsn+OJr7o4Zt1iorzDYJNRYp19l0Gpro=,5,18,female,3,20141206,20170616
DmzyRWOFPE6gMYIIyk9gURzv9kn3aWgj7qteosJ34Ro=,15,35,male,9,20060321,20170930
7tnLzh5pe5FkICJOGvzmYc+5oBa8MsBXQAEXA82ZwB0=,12,20,female,9,20150629,20170814
xMWvqqgp7lyRIHMdtDpSVt2AogSFztpQcuRzIgEj26Y=,1,0,,7,20130208,20170922
tbs06D5bEtFpY1b1nvbI99MUdT+TVf/3KvAL3beVQK4=,1,0,,7,20120520,20170930
urw4CZ/KoaEL5eZcGItUgfPefIyQkoVOO3D2F7g2x+M=,1,0,,7,20140220,20170609
pPDHdqOjoNPovg8zUmG6uEoOpUwF3R9h5nqZ0BhA9S4=,1,0,,7,20121105,20170909
